Report_Year,Age,Year_of_Birth,Year_of_Death,Gender,Career,Income_per_Year_EGP,Residence_Site,Residence_Type,Real_Estate_ID,Marital_Status,Family_Size,Edu_Grade,Edu_Type,School_Type,University_Major,University_Type,Health_Percent,Requires_Hospital_Bed,Health_Condition,Has_Solar_System,Has_AC,Avg_Monthly_Electricity_KW,Avg_Monthly_Gas_m3,Avg_Monthly_Water_m3,Avg_Monthly_Food_Waste_kg,Avg_Monthly_Internet_GB,Carbon_Footprint_Index,Monthly_Energy_Consumption_Index,Green_Fuel_Vehicle_Owner,Public_Transit_Green_Fuel_Usage,Primary_Transport_Type
2040,30,2010,Alive,Male,Software Engineering,835806,R1,Apartment,04637050173600,Married,6,Graduate/Post-Graduate,Higher Ed,None,Software Engineering,National,92,0,None,0,1,534.67,28.76,31.49,10.21,213.02,323.66,836.64,0,0,Private Car (Combustion)
2040,26,2014,Alive,Female,Data Science,880759,R1,Apartment,04637050173600,Married,6,Graduate/Post-Graduate,Higher Ed,None,Data Science,National,96,0,None,0,1,534.67,28.76,31.49,10.21,213.02,323.66,836.64,0,1,Public Bus
2040,3,2037,Alive,Male,Unemployed/Student,0,R1,Apartment,04637050173600,Single,6,None,None,None,None,None,98,0,None,0,1,534.67,28.76,31.49,10.21,213.02,323.66,836.64,0,1,Public Bus
2040,5,2035,Alive,Male,Unemployed/Student,0,R1,Apartment,04637050173600,Single,6,Kindergarten,Basic,Private,None,None,95,0,None,0,1,534.67,28.76,31.49,10.21,213.02,323.66,836.64,1,1,Electric Vehicle
2040,6,2034,Alive,Male,Unemployed/Student,0,R1,Apartment,04637050173600,Single,6,Kindergarten,Basic,Public,None,None,98,0,None,0,1,534.67,28.76,31.49,10.21,213.02,323.66,836.64,1,1,Electric Vehicle
2040,6,2034,Alive,Female,Unemployed/Student,0,R1,Apartment,04637050173600,Single,6,Kindergarten,Basic,International,None,None,57,0,Ophthalmology and Surgeries,0,1,534.67,28.76,31.49,10.21,213.02,323.66,836.64,1,1,Electric Vehicle
2040,28,2012,Alive,Male,Data Science,697035,R7,Apartment,30753563855310,Married,5,Graduate/Post-Graduate,Higher Ed,None,Data Science,National,96,0,None,0,1,731.96,31.11,32.86,8.0,-76.69,411.6,1058.6,1,1,Electric Vehicle
2040,27,2013,Alive,Female,Mechatronics,692076,R7,Apartment,30753563855310,Married,5,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,Private,56,0,Mental Health,0,1,731.96,31.11,32.86,8.0,-76.69,411.6,1058.6,0,0,Private Car (Combustion)
2040,1,2039,Alive,Male,Unemployed/Student,0,R7,Apartment,30753563855310,Single,5,None,None,None,None,None,96,0,None,0,1,731.96,31.11,32.86,8.0,-76.69,411.6,1058.6,1,1,Electric Vehicle
2040,3,2037,Alive,Female,Unemployed/Student,0,R7,Apartment,30753563855310,Single,5,None,None,None,None,None,86,0,None,0,1,731.96,31.11,32.86,8.0,-76.69,411.6,1058.6,0,1,Monorail
2040,4,2036,Alive,Female,Unemployed/Student,0,R7,Apartment,30753563855310,Single,5,Kindergarten,Basic,Public,None,None,90,0,None,0,1,731.96,31.11,32.86,8.0,-76.69,411.6,1058.6,0,1,Monorail
2040,28,2012,Alive,Male,Medicine,882953,R3,Apartment,81548771458100,Married,5,Graduate/Post-Graduate,Higher Ed,None,Medicine,National,57,0,Specialized Dentistry,0,1,537.56,38.37,36.15,15.28,523.97,356.85,940.49,0,1,Monorail
2040,27,2013,Alive,Female,General Management,848084,R3,Apartment,81548771458100,Married,5,Graduate/Post-Graduate,Higher Ed,None,General Management,International,95,0,None,0,1,537.56,38.37,36.15,15.28,523.97,356.85,940.49,0,0,Private Car (Combustion)
2040,0,2040,Alive,Male,Unemployed/Student,0,R3,Apartment,81548771458100,Single,5,None,None,None,None,None,88,0,None,0,1,537.56,38.37,36.15,15.28,523.97,356.85,940.49,0,1,Public Bus
2040,8,2032,Alive,Female,Unemployed/Student,0,R3,Apartment,81548771458100,Single,5,Primary,Basic,Public,None,None,91,0,None,0,1,537.56,38.37,36.15,15.28,523.97,356.85,940.49,0,1,Fly Taxi
2040,3,2037,Alive,Male,Unemployed/Student,0,R3,Apartment,81548771458100,Single,5,None,None,None,None,None,75,1,Oncology Services,0,1,537.56,38.37,36.15,15.28,523.97,356.85,940.49,0,1,Monorail
2040,25,2015,Alive,Male,Architecture,443708,R8,Apartment,21210416833660,Married,6,Graduate/Post-Graduate,Higher Ed,None,Architecture,International,94,0,None,0,1,570.34,42.2,30.19,13.47,332.91,374.73,1013.43,0,1,Monorail
2040,22,2018,Alive,Female,Information Technology,511108,R8,Apartment,21210416833660,Married,6,Graduate/Post-Graduate,Higher Ed,None,Information Technology,Public,86,0,None,0,1,570.34,42.2,30.19,13.47,332.91,374.73,1013.43,0,1,LRT
2040,0,2040,Alive,Female,Unemployed/Student,0,R8,Apartment,21210416833660,Single,6,None,None,None,None,None,93,0,None,0,1,570.34,42.2,30.19,13.47,332.91,374.73,1013.43,1,1,Electric Vehicle
2040,1,2039,Alive,Male,Unemployed/Student,0,R8,Apartment,21210416833660,Single,6,None,None,None,None,None,68,0,Ophthalmology and Surgeries,0,1,570.34,42.2,30.19,13.47,332.91,374.73,1013.43,1,1,Electric Vehicle
2040,3,2037,Alive,Male,Unemployed/Student,0,R8,Apartment,21210416833660,Single,6,None,None,None,None,None,93,0,None,0,1,570.34,42.2,30.19,13.47,332.91,374.73,1013.43,1,1,Electric Vehicle
2040,3,2037,Alive,Male,Unemployed/Student,0,R8,Apartment,21210416833660,Single,6,None,None,None,None,None,58,0,Specialized Dentistry,0,1,570.34,42.2,30.19,13.47,332.91,374.73,1013.43,0,0,Private Car (Combustion)
2040,30,2010,Alive,Male,Human Resources,170856,R5,Apartment,55182140655170,Married,6,Graduate/Post-Graduate,Higher Ed,None,Human Resources,National,92,0,None,0,1,353.07,41.87,20.31,12.94,382.8,274.96,792.68,0,1,LRT
2040,24,2016,Alive,Female,Law,363326,R5,Apartment,55182140655170,Married,6,Graduate/Post-Graduate,Higher Ed,None,Law,National,93,0,None,0,1,353.07,41.87,20.31,12.94,382.8,274.96,792.68,1,1,Electric Vehicle
2040,5,2035,Alive,Male,Unemployed/Student,0,R5,Apartment,55182140655170,Single,6,Kindergarten,Basic,International,None,None,57,0,Mental Health,0,1,353.07,41.87,20.31,12.94,382.8,274.96,792.68,1,1,Electric Vehicle
2040,4,2036,Alive,Female,Unemployed/Student,0,R5,Apartment,55182140655170,Single,6,Kindergarten,Basic,International,None,None,95,0,None,0,1,353.07,41.87,20.31,12.94,382.8,274.96,792.68,0,1,Public Bus
2040,5,2035,Alive,Female,Unemployed/Student,0,R5,Apartment,55182140655170,Single,6,Kindergarten,Basic,Public,None,None,97,0,None,0,1,353.07,41.87,20.31,12.94,382.8,274.96,792.68,0,0,Private Car (Combustion)
2040,0,2040,Alive,Male,Unemployed/Student,0,R5,Apartment,55182140655170,Single,6,None,None,None,None,None,87,0,None,0,1,353.07,41.87,20.31,12.94,382.8,274.96,792.68,0,0,Private Car (Combustion)
2040,32,2008,Alive,Male,Civil Engineering,650378,R4,Twin House,05317200506747,Married,4,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,Private,88,0,None,0,1,801.5,36.51,14.61,22.04,12.0,488.78,1184.8,0,1,Monorail
2040,25,2015,Alive,Female,Mechatronics,514148,R4,Twin House,05317200506747,Married,4,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,International,79,0,Cardiovascular Services,0,1,801.5,36.51,14.61,22.04,12.0,488.78,1184.8,0,0,Private Car (Combustion)
2040,6,2034,Alive,Male,Unemployed/Student,0,R4,Twin House,05317200506747,Single,4,Kindergarten,Basic,Private,None,None,89,0,None,0,1,801.5,36.51,14.61,22.04,12.0,488.78,1184.8,0,1,Fly Taxi
