Report_Year,Age,Year_of_Birth,Year_of_Death,Gender,Career,Income_per_Year_EGP,Residence_Site,Residence_Type,Real_Estate_ID,Marital_Status,Family_Size,Edu_Grade,Edu_Type,School_Type,University_Major,University_Type,Health_Percent,Requires_Hospital_Bed,Health_Condition,Has_Solar_System,Has_AC,Avg_Monthly_Electricity_KW,Avg_Monthly_Gas_m3,Avg_Monthly_Water_m3,Avg_Monthly_Food_Waste_kg,Avg_Monthly_Internet_GB,Carbon_Footprint_Index,Monthly_Energy_Consumption_Index,Green_Fuel_Vehicle_Owner,Public_Transit_Green_Fuel_Usage,Primary_Transport_Type
2035,27,2008,Alive,Male,Renewable Energy Engineering,207471,R6,Apartment,85854667541780,Married,4,Graduate/Post-Graduate,Higher Ed,None,Renewable Energy Engineering,Private,91,0,None,1,0,110.5,30.34,34.37,16.48,498.29,151.6,429.1,0,0,Private Car (Combustion)
2035,25,2010,Alive,Female,Artificial Intelligence,349906,R6,Apartment,85854667541780,Married,4,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,Private,93,0,None,1,0,110.5,30.34,34.37,16.48,498.29,151.6,429.1,0,1,LRT
2035,2,2033,Alive,Male,Unemployed/Student,0,R6,Apartment,85854667541780,Single,4,None,None,None,None,None,96,0,None,1,0,110.5,30.34,34.37,16.48,498.29,151.6,429.1,0,0,Private Car (Combustion)
2035,3,2032,Alive,Male,Unemployed/Student,0,R6,Apartment,85854667541780,Single,4,None,None,None,None,None,91,0,None,1,0,110.5,30.34,34.37,16.48,498.29,151.6,429.1,0,1,Monorail
2035,34,2001,Alive,Male,Business Administration,388757,R7,Twin House,04448447740187,Married,3,Graduate/Post-Graduate,Higher Ed,None,Business Administration,Public,68,0,Ophthalmology and Surgeries,0,1,548.38,37.84,28.35,14.66,501.05,359.11,945.73,0,0,Private Car (Combustion)
2035,24,2011,Alive,Female,Human Resources,323871,R7,Twin House,04448447740187,Married,3,Graduate/Post-Graduate,Higher Ed,None,Human Resources,National,97,0,None,0,1,548.38,37.84,28.35,14.66,501.05,359.11,945.73,1,1,Electric Vehicle
2035,6,2029,Alive,Female,Unemployed/Student,0,R7,Twin House,04448447740187,Single,3,Kindergarten,Basic,Private,None,None,86,0,None,0,1,548.38,37.84,28.35,14.66,501.05,359.11,945.73,0,1,Monorail
2035,30,2005,Alive,Male,Nursing,216992,R5,Town House,85348532550600,Married,4,Graduate/Post-Graduate,Higher Ed,None,Nursing,International,88,0,None,0,1,546.0,44.72,21.83,16.72,889.8,376.94,1015.57,0,1,Public Bus
2035,26,2009,Alive,Female,Cybersecurity,652714,R5,Town House,85348532550600,Married,4,Graduate/Post-Graduate,Higher Ed,None,Cybersecurity,National,86,0,None,0,1,546.0,44.72,21.83,16.72,889.8,376.94,1015.57,0,1,Public Bus
2035,4,2031,Alive,Male,Unemployed/Student,0,R5,Town House,85348532550600,Single,4,Kindergarten,Basic,Private,None,None,88,0,None,0,1,546.0,44.72,21.83,16.72,889.8,376.94,1015.57,0,1,Public Bus
2035,3,2032,Alive,Female,Unemployed/Student,0,R5,Town House,85348532550600,Single,4,None,None,None,None,None,92,0,None,0,1,546.0,44.72,21.83,16.72,889.8,376.94,1015.57,1,1,Electric Vehicle
2035,31,2004,Alive,Male,Accounting,322712,R1,Villa,05167730728300,Married,4,Graduate/Post-Graduate,Higher Ed,None,Accounting,National,93,0,None,1,1,348.61,50.81,46.63,4.02,400.41,268.56,882.16,0,1,Monorail
2035,24,2011,Alive,Female,Business Administration,342762,R1,Villa,05167730728300,Married,4,Graduate/Post-Graduate,Higher Ed,None,Business Administration,International,97,0,None,1,1,348.61,50.81,46.63,4.02,400.41,268.56,882.16,0,0,Private Car (Combustion)
