Report_Year,Age,Year_of_Birth,Year_of_Death,Gender,Career,Income_per_Year_EGP,Residence_Site,Residence_Type,Real_Estate_ID,Marital_Status,Family_Size,Edu_Grade,Edu_Type,School_Type,University_Major,University_Type,Health_Percent,Requires_Hospital_Bed,Health_Condition,Has_Solar_System,Has_AC,Avg_Monthly_Electricity_KW,Avg_Monthly_Gas_m3,Avg_Monthly_Water_m3,Avg_Monthly_Food_Waste_kg,Avg_Monthly_Internet_GB,Carbon_Footprint_Index,Monthly_Energy_Consumption_Index,Green_Fuel_Vehicle_Owner,Public_Transit_Green_Fuel_Usage,Primary_Transport_Type
2050,18,2032,Alive,Female,Supply Chain Management,357822,R8,Apartment,34868660356118,Single,1,Secondary,Basic,Private,Supply Chain Management,None,92,0,None,1,1,168.37,46.93,38.64,15.47,515.24,208.3,661.16,0,0,Private Car (Combustion)
2050,32,2018,Alive,Male,Information Technology,340497,R5,Apartment,25350305052067,Married,6,Graduate/Post-Graduate,Higher Ed,None,Information Technology,National,90,0,None,0,1,463.79,31.94,39.85,20.51,270.43,323.88,799.19,0,1,LRT
2050,22,2028,Alive,Female,Nursing,275573,R5,Apartment,25350305052067,Married,6,Graduate/Post-Graduate,Higher Ed,None,Nursing,International,93,0,None,0,1,463.79,31.94,39.85,20.51,270.43,323.88,799.19,0,1,Monorail
2050,1,2049,Alive,Male,Unemployed/Student,0,R5,Apartment,25350305052067,Single,6,None,None,None,None,None,86,0,None,0,1,463.79,31.94,39.85,20.51,270.43,323.88,799.19,0,1,Fly Taxi
2050,1,2049,Alive,Female,Unemployed/Student,0,R5,Apartment,25350305052067,Single,6,None,None,None,None,None,89,0,None,0,1,463.79,31.94,39.85,20.51,270.43,323.88,799.19,0,1,Monorail
2050,0,2050,Alive,Female,Unemployed/Student,0,R5,Apartment,25350305052067,Single,6,None,None,None,None,None,57,0,Physical Therapy and Rehabilitation,0,1,463.79,31.94,39.85,20.51,270.43,323.88,799.19,0,1,Fly Taxi
2050,3,2047,Alive,Female,Unemployed/Student,0,R5,Apartment,25350305052067,Single,6,None,None,None,None,None,98,0,None,0,1,463.79,31.94,39.85,20.51,270.43,323.88,799.19,1,1,Electric Vehicle
2050,35,2015,Alive,Male,Law,566886,R6,Apartment,22351176721383,Married,3,Graduate/Post-Graduate,Higher Ed,None,Law,Public,85,0,None,0,1,590.16,28.41,34.81,9.77,496.43,346.82,888.51,1,1,Electric Vehicle
2050,26,2024,Alive,Female,Software Engineering,299975,R6,Apartment,22351176721383,Married,3,Graduate/Post-Graduate,Higher Ed,None,Software Engineering,International,52,0,Cardiovascular Services,0,1,590.16,28.41,34.81,9.77,496.43,346.82,888.51,0,0,Private Car (Combustion)
2050,6,2044,Alive,Male,Unemployed/Student,0,R6,Apartment,22351176721383,Single,3,Kindergarten,Basic,Public,None,None,90,0,None,0,1,590.16,28.41,34.81,9.77,496.43,346.82,888.51,0,1,Fly Taxi
2050,37,2013,Alive,Male,Graphic Design,159075,R8,Apartment,45714670868021,Married,3,Graduate/Post-Graduate,Higher Ed,None,Graphic Design,National,93,0,None,0,1,722.5,38.4,37.66,10.74,457.37,428.78,1125.68,0,0,Private Car (Combustion)
2050,26,2024,Alive,Female,Graphic Design,148302,R8,Apartment,45714670868021,Married,3,Graduate/Post-Graduate,Higher Ed,None,Graphic Design,International,92,0,None,0,1,722.5,38.4,37.66,10.74,457.37,428.78,1125.68,0,1,LRT
2050,7,2043,Alive,Female,Unemployed/Student,0,R8,Apartment,45714670868021,Single,3,Primary,Basic,Private,None,None,87,0,None,0,1,722.5,38.4,37.66,10.74,457.37,428.78,1125.68,0,1,Monorail
2050,32,2018,Alive,Male,Education/Teaching,123550,R7,Apartment,02623724046821,Married,5,Graduate/Post-Graduate,Higher Ed,None,Education/Teaching,Private,80,0,Ophthalmology and Surgeries,0,1,404.49,36.66,35.63,14.46,458.48,291.48,789.37,0,1,LRT
2050,22,2028,Alive,Female,Education/Teaching,70039,R7,Apartment,02623724046821,Married,5,Graduate/Post-Graduate,Higher Ed,None,Education/Teaching,National,99,0,None,0,1,404.49,36.66,35.63,14.46,458.48,291.48,789.37,0,1,LRT
2050,0,2050,Alive,Female,Unemployed/Student,0,R7,Apartment,02623724046821,Single,5,None,None,None,None,None,45,0,Mental Health,0,1,404.49,36.66,35.63,14.46,458.48,291.48,789.37,0,1,Monorail
2050,1,2049,Alive,Female,Unemployed/Student,0,R7,Apartment,02623724046821,Single,5,None,None,None,None,None,96,0,None,0,1,404.49,36.66,35.63,14.46,458.48,291.48,789.37,0,1,Monorail
2050,2,2048,Alive,Female,Unemployed/Student,0,R7,Apartment,02623724046821,Single,5,None,None,None,None,None,94,0,None,0,1,404.49,36.66,35.63,14.46,458.48,291.48,789.37,0,0,Private Car (Combustion)
2050,27,2023,Alive,Male,Accounting,81799,R5,Villa,05864643532615,Married,4,Graduate/Post-Graduate,Higher Ed,None,Accounting,National,99,0,None,0,1,473.16,45.63,23.59,16.6,470.87,345.69,952.3,1,1,Electric Vehicle
2050,23,2027,Alive,Female,General Management,810810,R5,Villa,05864643532615,Married,4,Graduate/Post-Graduate,Higher Ed,None,General Management,Public,98,0,None,0,1,473.16,45.63,23.59,16.6,470.87,345.69,952.3,0,0,Private Car (Combustion)
2050,5,2045,Alive,Female,Unemployed/Student,0,R5,Villa,05864643532615,Single,4,Kindergarten,Basic,Private,None,None,88,0,None,0,1,473.16,45.63,23.59,16.6,470.87,345.69,952.3,0,1,LRT
2050,3,2047,Alive,Male,Unemployed/Student,0,R5,Villa,05864643532615,Single,4,None,None,None,None,None,98,0,None,0,1,473.16,45.63,23.59,16.6,470.87,345.69,952.3,0,0,Private Car (Combustion)
2050,30,2020,Alive,Male,Nursing,259166,R8,Apartment,21604148515046,Married,3,Graduate/Post-Graduate,Higher Ed,None,Nursing,National,94,0,None,0,1,739.57,36.42,33.02,13.78,907.79,440.09,1121.97,1,1,Electric Vehicle
2050,24,2026,Alive,Female,Data Science,249762,R8,Apartment,21604148515046,Married,3,Graduate/Post-Graduate,Higher Ed,None,Data Science,Public,95,0,None,0,1,739.57,36.42,33.02,13.78,907.79,440.09,1121.97,0,1,Monorail
2050,0,2050,Alive,Male,Unemployed/Student,0,R8,Apartment,21604148515046,Single,3,None,None,None,None,None,92,0,Physical Therapy and Rehabilitation,0,1,739.57,36.42,33.02,13.78,907.79,440.09,1121.97,0,0,Private Car (Combustion)
2050,36,2014,Alive,Male,Supply Chain Management,624216,R1,Villa,88532511058241,Married,3,Graduate/Post-Graduate,Higher Ed,None,Supply Chain Management,National,99,0,None,0,1,714.59,43.8,22.07,14.24,302.33,444.75,1174.44,0,0,Private Car (Combustion)
2050,25,2025,Alive,Female,Economics,286489,R1,Villa,88532511058241,Married,3,Graduate/Post-Graduate,Higher Ed,None,Economics,National,92,0,None,0,1,714.59,43.8,22.07,14.24,302.33,444.75,1174.44,0,0,Private Car (Combustion)
2050,4,2046,Alive,Female,Unemployed/Student,0,R1,Villa,88532511058241,Single,3,Kindergarten,Basic,Private,None,None,95,0,None,0,1,714.59,43.8,22.07,14.24,302.33,444.75,1174.44,0,1,Public Bus
2050,30,2020,Alive,Male,General Management,275757,R3,Apartment,77243880165817,Married,2,Graduate/Post-Graduate,Higher Ed,None,General Management,Public,89,0,None,0,1,646.29,36.38,22.53,22.17,-82.63,419.01,1028.27,1,1,Electric Vehicle
2050,25,2025,Alive,Female,Nursing,180457,R3,Apartment,77243880165817,Married,2,Graduate/Post-Graduate,Higher Ed,None,Nursing,International,84,0,Specialized Dentistry,0,1,646.29,36.38,22.53,22.17,-82.63,419.01,1028.27,0,0,Private Car (Combustion)
2050,31,2019,Alive,Male,Cybersecurity,800613,R2,Apartment,07067136254660,Married,5,Graduate/Post-Graduate,Higher Ed,None,Cybersecurity,International,86,0,None,0,1,505.7,48.08,33.52,13.84,259.44,358.34,1010.59,0,1,LRT
2050,20,2030,Alive,Female,Architecture,169364,R2,Apartment,07067136254660,Married,5,Graduate/Post-Graduate,Higher Ed,None,Architecture,Private,95,0,None,0,1,505.7,48.08,33.52,13.84,259.44,358.34,1010.59,1,1,Electric Vehicle
2050,0,2050,Alive,Female,Unemployed/Student,0,R2,Apartment,07067136254660,Single,5,None,None,None,None,None,87,0,None,0,1,505.7,48.08,33.52,13.84,259.44,358.34,1010.59,0,1,LRT
2050,0,2050,Alive,Female,Unemployed/Student,0,R2,Apartment,07067136254660,Single,5,None,None,None,None,None,99,0,None,0,1,505.7,48.08,33.52,13.84,259.44,358.34,1010.59,1,1,Electric Vehicle
2050,0,2050,Alive,Male,Unemployed/Student,0,R2,Apartment,07067136254660,Single,5,None,None,None,None,None,86,0,None,0,1,505.7,48.08,33.52,13.84,259.44,358.34,1010.59,0,0,Private Car (Combustion)
2050,30,2020,Alive,Male,Supply Chain Management,255055,R3,Villa,27412743521687,Married,5,Graduate/Post-Graduate,Higher Ed,None,Supply Chain Management,Private,96,0,None,1,1,237.05,38.1,32.73,9.5,257.17,206.64,637.15,0,1,LRT
2050,19,2031,Alive,Female,Information Technology,261570,R3,Villa,27412743521687,Married,5,Graduate/Post-Graduate,Higher Ed,None,Information Technology,National,86,0,None,1,1,237.05,38.1,32.73,9.5,257.17,206.64,637.15,0,0,Private Car (Combustion)
2050,0,2050,Alive,Female,Unemployed/Student,0,R3,Villa,27412743521687,Single,5,None,None,None,None,None,90,0,None,1,1,237.05,38.1,32.73,9.5,257.17,206.64,637.15,0,1,Public Bus
2050,0,2050,Alive,Female,Unemployed/Student,0,R3,Villa,27412743521687,Single,5,None,None,None,None,None,90,0,Mental Health,1,1,237.05,38.1,32.73,9.5,257.17,206.64,637.15,0,1,Monorail
2050,0,2050,Alive,Female,Unemployed/Student,0,R3,Villa,27412743521687,Single,5,None,None,None,None,None,95,0,None,1,1,237.05,38.1,32.73,9.5,257.17,206.64,637.15,0,1,LRT
2050,31,2019,Alive,Male,Digital Marketing,384506,R5,Town House,54571233872876,Married,2,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,Public,96,0,None,0,1,758.74,45.83,31.47,14.73,605.33,469.93,1240.0,0,0,Private Car (Combustion)
