Report_Year,Age,Year_of_Birth,Year_of_Death,Gender,Career,Income_per_Year_EGP,Residence_Site,Residence_Type,Real_Estate_ID,Marital_Status,Family_Size,Edu_Grade,Edu_Type,School_Type,University_Major,University_Type,Health_Percent,Requires_Hospital_Bed,Health_Condition,Has_Solar_System,Has_AC,Avg_Monthly_Electricity_KW,Avg_Monthly_Gas_m3,Avg_Monthly_Water_m3,Avg_Monthly_Food_Waste_kg,Avg_Monthly_Internet_GB,Carbon_Footprint_Index,Monthly_Energy_Consumption_Index,Green_Fuel_Vehicle_Owner,Public_Transit_Green_Fuel_Usage,Primary_Transport_Type
2045,30,2015,Alive,Male,Artificial Intelligence,708644,R8,Apartment,43767016867002,Married,4,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,Private,86,0,None,1,1,203.03,23.02,31.5,21.2,520.7,190.41,444.75,0,0,Private Car (Combustion)
2045,19,2026,Alive,Female,Civil Engineering,167343,R8,Apartment,43767016867002,Married,4,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,International,85,0,None,1,1,203.03,23.02,31.5,21.2,520.7,190.41,444.75,0,0,Private Car (Combustion)
2045,1,2044,Alive,Male,Unemployed/Student,0,R8,Apartment,43767016867002,Single,4,None,None,None,None,None,85,0,None,1,1,203.03,23.02,31.5,21.2,520.7,190.41,444.75,0,1,LRT
2045,0,2045,Alive,Female,Unemployed/Student,0,R8,Apartment,43767016867002,Single,4,None,None,None,None,None,93,0,None,1,1,203.03,23.02,31.5,21.2,520.7,190.41,444.75,0,1,Monorail
2045,31,2014,Alive,Male,Medicine,745812,R4,Villa,63624377381022,Married,3,Graduate/Post-Graduate,Higher Ed,None,Medicine,International,87,0,None,0,1,414.36,36.81,36.4,10.94,330.51,287.42,800.84,0,1,LRT
2045,20,2025,Alive,Female,Nursing,153437,R4,Villa,63624377381022,Married,3,Graduate/Post-Graduate,Higher Ed,None,Nursing,Private,56,0,Specialized Medical Councils,0,1,414.36,36.81,36.4,10.94,330.51,287.42,800.84,0,1,Monorail
2045,2,2043,Alive,Male,Unemployed/Student,0,R4,Villa,63624377381022,Single,3,None,None,None,None,None,79,0,Specialized Dentistry,0,1,414.36,36.81,36.4,10.94,330.51,287.42,800.84,1,1,Electric Vehicle
2045,32,2013,Alive,Male,Law,470409,R6,Town House,48856402876544,Married,2,Graduate/Post-Graduate,Higher Ed,None,Law,National,97,0,None,1,1,182.76,38.43,28.65,20.8,384.7,211.1,586.28,0,1,Monorail
2045,24,2021,Alive,Female,Pharmacy,395718,R6,Town House,48856402876544,Married,2,Graduate/Post-Graduate,Higher Ed,None,Pharmacy,Public,92,0,None,1,1,182.76,38.43,28.65,20.8,384.7,211.1,586.28,1,1,Electric Vehicle
2045,33,2012,Alive,Male,General Management,180828,R8,Villa,76112347671352,Married,4,Graduate/Post-Graduate,Higher Ed,None,General Management,International,91,0,None,0,1,325.68,44.28,39.86,21.47,307.23,288.79,790.61,0,1,Monorail
2045,29,2016,Alive,Female,Digital Marketing,586219,R8,Villa,76112347671352,Married,4,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,International,54,0,Specialized Dentistry,0,1,325.68,44.28,39.86,21.47,307.23,288.79,790.61,1,1,Electric Vehicle
2045,7,2038,Alive,Male,Unemployed/Student,0,R8,Villa,76112347671352,Single,4,Primary,Basic,Public,None,None,87,0,Ophthalmology and Surgeries,0,1,325.68,44.28,39.86,21.47,307.23,288.79,790.61,0,1,Monorail
2045,0,2045,Alive,Female,Unemployed/Student,0,R8,Villa,76112347671352,Single,4,None,None,None,None,None,85,0,None,0,1,325.68,44.28,39.86,21.47,307.23,288.79,790.61,0,1,Monorail
2045,32,2013,Alive,Male,Cybersecurity,561469,R4,Apartment,45355560688400,Married,4,Graduate/Post-Graduate,Higher Ed,None,Cybersecurity,International,90,0,None,0,1,276.61,34.88,22.1,15.75,621.19,233.6,642.82,1,1,Electric Vehicle
2045,29,2016,Alive,Female,Business Administration,668615,R4,Apartment,45355560688400,Married,4,Graduate/Post-Graduate,Higher Ed,None,Business Administration,National,96,0,None,0,1,276.61,34.88,22.1,15.75,621.19,233.6,642.82,0,1,Monorail
2045,11,2034,Alive,Female,Unemployed/Student,0,R4,Apartment,45355560688400,Single,4,Preparatory,Basic,Public,None,None,92,0,None,0,1,276.61,34.88,22.1,15.75,621.19,233.6,642.82,0,1,Monorail
2045,0,2045,Alive,Male,Unemployed/Student,0,R4,Apartment,45355560688400,Single,4,None,None,None,None,None,91,0,None,0,1,276.61,34.88,22.1,15.75,621.19,233.6,642.82,0,1,Public Bus
2045,31,2014,Alive,Male,Medicine,807199,R7,Apartment,40513083720570,Married,3,Graduate/Post-Graduate,Higher Ed,None,Medicine,International,89,0,None,0,1,680.87,27.91,26.96,22.88,367.87,419.41,973.91,0,1,Public Bus
2045,24,2021,Alive,Female,Digital Marketing,234394,R7,Apartment,40513083720570,Married,3,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,International,86,0,None,0,1,680.87,27.91,26.96,22.88,367.87,419.41,973.91,1,1,Electric Vehicle
2045,1,2044,Alive,Female,Unemployed/Student,0,R7,Apartment,40513083720570,Single,3,None,None,None,None,None,98,0,None,0,1,680.87,27.91,26.96,22.88,367.87,419.41,973.91,0,1,LRT
2045,31,2014,Alive,Male,Supply Chain Management,403557,R4,Town House,15866758167307,Married,4,Graduate/Post-Graduate,Higher Ed,None,Supply Chain Management,Public,97,0,None,0,1,654.59,19.95,25.63,12.13,611.94,364.79,864.06,0,0,Private Car (Combustion)
2045,23,2022,Alive,Female,Medicine,824833,R4,Town House,15866758167307,Married,4,Graduate/Post-Graduate,Higher Ed,None,Medicine,International,88,0,None,0,1,654.59,19.95,25.63,12.13,611.94,364.79,864.06,0,0,Private Car (Combustion)
2045,5,2040,Alive,Female,Unemployed/Student,0,R4,Town House,15866758167307,Single,4,Kindergarten,Basic,Public,None,None,48,0,Physical Therapy and Rehabilitation,0,1,654.59,19.95,25.63,12.13,611.94,364.79,864.06,0,1,Fly Taxi
2045,3,2042,Alive,Male,Unemployed/Student,0,R4,Town House,15866758167307,Single,4,None,None,None,None,None,90,0,None,0,1,654.59,19.95,25.63,12.13,611.94,364.79,864.06,0,1,Monorail
2045,35,2010,Alive,Male,Mechatronics,778569,R3,Apartment,12384757273422,Married,6,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,National,73,0,Cardiovascular Services,1,1,163.63,53.75,31.03,12.36,325.99,212.03,727.97,0,1,LRT
2045,29,2016,Alive,Female,Artificial Intelligence,588557,R3,Apartment,12384757273422,Married,6,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,Public,97,0,None,1,1,163.63,53.75,31.03,12.36,325.99,212.03,727.97,0,0,Private Car (Combustion)
2045,11,2034,Alive,Female,Unemployed/Student,0,R3,Apartment,12384757273422,Single,6,Preparatory,Basic,Private,None,None,87,0,None,1,1,163.63,53.75,31.03,12.36,325.99,212.03,727.97,1,1,Electric Vehicle
2045,6,2039,Alive,Male,Unemployed/Student,0,R3,Apartment,12384757273422,Single,6,Kindergarten,Basic,Private,None,None,66,0,Neurology,1,1,163.63,53.75,31.03,12.36,325.99,212.03,727.97,1,1,Electric Vehicle
2045,4,2041,Alive,Female,Unemployed/Student,0,R3,Apartment,12384757273422,Single,6,Kindergarten,Basic,Public,None,None,90,0,None,1,1,163.63,53.75,31.03,12.36,325.99,212.03,727.97,0,1,Public Bus
2045,6,2039,Alive,Female,Unemployed/Student,0,R3,Apartment,12384757273422,Single,6,Kindergarten,Basic,Public,None,None,98,0,None,1,1,163.63,53.75,31.03,12.36,325.99,212.03,727.97,0,0,Private Car (Combustion)
2045,31,2014,Alive,Male,Business Administration,570822,R6,Apartment,44187218251222,Married,3,Graduate/Post-Graduate,Higher Ed,None,Business Administration,Private,99,0,None,0,1,552.04,30.68,32.78,16.68,632.22,351.48,874.14,0,0,Private Car (Combustion)
2045,27,2018,2084,Female,Civil Engineering,320576,R6,Apartment,44187218251222,Married,3,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,Public,96,0,None,0,1,552.04,30.68,32.78,16.68,632.22,351.48,874.14,0,1,Monorail
2045,7,2038,Alive,Female,Unemployed/Student,0,R6,Apartment,44187218251222,Single,3,Primary,Basic,Private,None,None,85,0,None,0,1,552.04,30.68,32.78,16.68,632.22,351.48,874.14,0,1,Monorail
2045,35,2010,Alive,Male,Medicine,456150,R8,Town House,35217526764231,Married,2,Graduate/Post-Graduate,Higher Ed,None,Medicine,International,94,0,None,1,1,217.57,30.27,37.67,5.3,836.3,171.7,535.36,0,0,Private Car (Combustion)
2045,26,2019,Alive,Female,Medicine,956952,R8,Town House,35217526764231,Married,2,Graduate/Post-Graduate,Higher Ed,None,Medicine,International,52,0,Specialized Dentistry,1,1,217.57,30.27,37.67,5.3,836.3,171.7,535.36,0,0,Private Car (Combustion)
2045,25,2020,Alive,Male,Mechatronics,689479,R3,Twin House,86478363188475,Married,2,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,Private,95,0,None,0,1,618.3,41.59,25.4,16.4,522.48,402.42,1055.04,0,1,Monorail
2045,22,2023,Alive,Female,Digital Marketing,595017,R3,Twin House,86478363188475,Married,2,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,International,89,0,None,0,1,618.3,41.59,25.4,16.4,522.48,402.42,1055.04,0,1,Public Bus
2045,28,2017,Alive,Male,Artificial Intelligence,405676,R3,Town House,38862152446143,Married,5,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,National,91,0,None,0,1,476.43,39.32,36.4,23.36,220.66,351.45,889.32,1,1,Electric Vehicle
2045,18,2027,Alive,Female,Civil Engineering,672929,R3,Town House,38862152446143,Married,5,Secondary,Basic,Public,Civil Engineering,None,86,0,None,0,1,476.43,39.32,36.4,23.36,220.66,351.45,889.32,0,1,Fly Taxi
2045,0,2045,Alive,Female,Unemployed/Student,0,R3,Town House,38862152446143,Single,5,None,None,None,None,None,84,1,Oncology Services,0,1,476.43,39.32,36.4,23.36,220.66,351.45,889.32,0,1,Monorail
2045,0,2045,Alive,Male,Unemployed/Student,0,R3,Town House,38862152446143,Single,5,None,None,None,None,None,89,0,None,0,1,476.43,39.32,36.4,23.36,220.66,351.45,889.32,0,1,Monorail
2045,0,2045,Alive,Female,Unemployed/Student,0,R3,Town House,38862152446143,Single,5,None,None,None,None,None,87,0,None,0,1,476.43,39.32,36.4,23.36,220.66,351.45,889.32,1,1,Electric Vehicle
2045,29,2016,Alive,Male,Artificial Intelligence,806470,R6,Apartment,75770000285230,Married,3,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,National,86,0,Ophthalmology and Surgeries,0,1,659.83,36.3,20.35,15.98,361.71,409.49,1040.99,1,1,Electric Vehicle
2045,23,2022,Alive,Female,Mechatronics,469490,R6,Apartment,75770000285230,Married,3,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,National,98,0,None,0,1,659.83,36.3,20.35,15.98,361.71,409.49,1040.99,0,0,Private Car (Combustion)
2045,3,2042,Alive,Male,Unemployed/Student,0,R6,Apartment,75770000285230,Single,3,None,None,None,None,None,97,0,None,0,1,659.83,36.3,20.35,15.98,361.71,409.49,1040.99,0,0,Private Car (Combustion)
2045,36,2009,Alive,Female,Data Science,342208,R6,Apartment,68877686013516,Single,1,Graduate/Post-Graduate,Higher Ed,None,Data Science,National,89,0,None,0,1,625.49,42.48,25.38,14.05,560.43,401.55,1071.49,1,1,Electric Vehicle
2045,32,2013,Alive,Male,Graphic Design,176008,R6,Apartment,20546823876442,Married,4,Graduate/Post-Graduate,Higher Ed,None,Graphic Design,National,89,0,None,0,1,774.4,40.42,30.3,10.15,373.69,454.69,1198.77,0,0,Private Car (Combustion)
2045,24,2021,Alive,Female,Digital Marketing,445793,R6,Apartment,20546823876442,Married,4,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,National,86,1,Oncology Services,0,1,774.4,40.42,30.3,10.15,373.69,454.69,1198.77,0,0,Private Car (Combustion)
2045,2,2043,Alive,Female,Unemployed/Student,0,R6,Apartment,20546823876442,Single,4,None,None,None,None,None,92,0,None,0,1,774.4,40.42,30.3,10.15,373.69,454.69,1198.77,1,1,Electric Vehicle
2045,5,2040,Alive,Female,Unemployed/Student,0,R6,Apartment,20546823876442,Single,4,Kindergarten,Basic,International,None,None,98,0,None,0,1,774.4,40.42,30.3,10.15,373.69,454.69,1198.77,0,1,LRT
2045,31,2014,Alive,Male,Information Technology,437355,R8,Studio,77314472553307,Married,3,Graduate/Post-Graduate,Higher Ed,None,Information Technology,International,98,0,None,0,1,585.86,36.91,36.52,13.56,224.7,371.35,973.43,0,1,Monorail
2045,25,2020,Alive,Female,Human Resources,284559,R8,Studio,77314472553307,Married,3,Graduate/Post-Graduate,Higher Ed,None,Human Resources,National,96,0,None,0,1,585.86,36.91,36.52,13.56,224.7,371.35,973.43,0,0,Private Car (Combustion)
2045,4,2041,Alive,Male,Unemployed/Student,0,R8,Studio,77314472553307,Single,3,Kindergarten,Basic,International,None,None,98,0,None,0,1,585.86,36.91,36.52,13.56,224.7,371.35,973.43,0,0,Private Car (Combustion)
2045,30,2015,Alive,Male,Graphic Design,145000,R2,Apartment,68676718623477,Married,4,Graduate/Post-Graduate,Higher Ed,None,Graphic Design,Private,91,0,None,0,1,686.68,33.09,12.96,10.02,410.74,400.23,1034.16,0,1,Public Bus
