Report_Year,Age,Year_of_Birth,Year_of_Death,Gender,Career,Income_per_Year_EGP,Residence_Site,Residence_Type,Real_Estate_ID,Marital_Status,Family_Size,Edu_Grade,Edu_Type,School_Type,University_Major,University_Type,Health_Percent,Requires_Hospital_Bed,Health_Condition,Has_Solar_System,Has_AC,Avg_Monthly_Electricity_KW,Avg_Monthly_Gas_m3,Avg_Monthly_Water_m3,Avg_Monthly_Food_Waste_kg,Avg_Monthly_Internet_GB,Carbon_Footprint_Index,Monthly_Energy_Consumption_Index,Green_Fuel_Vehicle_Owner,Public_Transit_Green_Fuel_Usage,Primary_Transport_Type
2030,23,2007,Alive,Male,Medicine,167990,R7,Apartment,82625587500883,Married,4,Graduate/Post-Graduate,Higher Ed,None,Medicine,Private,44,0,Ophthalmology and Surgeries,1,1,275.36,27.55,35.99,14.99,822.02,216.49,564.63,0,0,Private Car (Combustion)
2030,25,2005,Alive,Female,Civil Engineering,473982,R7,Apartment,82625587500883,Married,4,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,Private,49,0,Cardiovascular Services,1,1,275.36,27.55,35.99,14.99,822.02,216.49,564.63,1,1,Electric Vehicle
2030,4,2026,Alive,Female,Unemployed/Student,0,R7,Apartment,82625587500883,Single,4,Kindergarten,Basic,International,None,None,98,0,None,1,1,275.36,27.55,35.99,14.99,822.02,216.49,564.63,0,1,LRT
2030,0,2030,Alive,Female,Unemployed/Student,0,R7,Apartment,82625587500883,Single,4,None,None,None,None,None,95,0,None,1,1,275.36,27.55,35.99,14.99,822.02,216.49,564.63,0,1,Monorail
2030,31,1999,Alive,Male,Architecture,169836,R5,Apartment,84078546364103,Married,3,Graduate/Post-Graduate,Higher Ed,None,Architecture,Public,75,0,Ophthalmology and Surgeries,1,1,222.77,30.56,39.39,8.28,445.08,182.05,543.62,0,1,Monorail
2030,23,2007,Alive,Female,Medicine,188734,R5,Apartment,84078546364103,Married,3,Graduate/Post-Graduate,Higher Ed,None,Medicine,Public,86,0,None,1,1,222.77,30.56,39.39,8.28,445.08,182.05,543.62,0,1,LRT
2030,5,2025,Alive,Female,Unemployed/Student,0,R5,Apartment,84078546364103,Single,3,Kindergarten,Basic,Public,None,None,97,0,None,1,1,222.77,30.56,39.39,8.28,445.08,182.05,543.62,0,1,Public Bus
2030,31,1999,Alive,Male,Nursing,103524,R4,Villa,10558552364841,Married,3,Graduate/Post-Graduate,Higher Ed,None,Nursing,Private,86,0,None,0,0,147.18,43.8,29.79,13.16,614.42,186.74,607.11,1,1,Electric Vehicle
2030,21,2009,Alive,Female,Business Administration,111546,R4,Villa,10558552364841,Married,3,Graduate/Post-Graduate,Higher Ed,None,Business Administration,Public,90,0,None,0,0,147.18,43.8,29.79,13.16,614.42,186.74,607.11,0,0,Private Car (Combustion)
2030,2,2028,Alive,Male,Unemployed/Student,0,R4,Villa,10558552364841,Single,3,None,None,None,None,None,99,0,None,0,0,147.18,43.8,29.79,13.16,614.42,186.74,607.11,0,1,Public Bus
2030,31,1999,Alive,Male,Digital Marketing,182563,R7,Apartment,25784656282324,Married,6,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,Private,86,0,None,0,1,636.98,35.02,27.93,20.0,322.06,406.68,1004.66,0,1,LRT
2030,25,2005,Alive,Female,Education/Teaching,189760,R7,Apartment,25784656282324,Married,6,Graduate/Post-Graduate,Higher Ed,None,Education/Teaching,Public,97,0,None,0,1,636.98,35.02,27.93,20.0,322.06,406.68,1004.66,0,1,Public Bus
2030,0,2030,Alive,Female,Unemployed/Student,0,R7,Apartment,25784656282324,Single,6,None,None,None,None,None,93,0,None,0,1,636.98,35.02,27.93,20.0,322.06,406.68,1004.66,0,1,LRT
2030,1,2029,Alive,Female,Unemployed/Student,0,R7,Apartment,25784656282324,Single,6,None,None,None,None,None,86,0,None,0,1,636.98,35.02,27.93,20.0,322.06,406.68,1004.66,1,1,Electric Vehicle
2030,4,2026,Alive,Female,Unemployed/Student,0,R7,Apartment,25784656282324,Single,6,Kindergarten,Basic,Public,None,None,92,0,None,0,1,636.98,35.02,27.93,20.0,322.06,406.68,1004.66,1,1,Electric Vehicle
2030,2,2028,Alive,Female,Unemployed/Student,0,R7,Apartment,25784656282324,Single,6,None,None,None,None,None,91,0,None,0,1,636.98,35.02,27.93,20.0,322.06,406.68,1004.66,0,1,LRT
2030,33,1997,Alive,Male,Mechatronics,548927,R8,Apartment,56308160223873,Married,2,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,Private,88,0,None,0,1,525.05,40.96,27.45,19.39,538.46,366.67,955.16,1,1,Electric Vehicle
2030,25,2005,Alive,Female,Renewable Energy Engineering,228550,R8,Apartment,56308160223873,Married,2,Graduate/Post-Graduate,Higher Ed,None,Renewable Energy Engineering,Private,86,0,None,0,1,525.05,40.96,27.45,19.39,538.46,366.67,955.16,0,1,LRT
2030,26,2004,Alive,Male,Economics,589142,R1,Apartment,34644385522572,Married,2,Graduate/Post-Graduate,Higher Ed,None,Economics,Public,85,0,None,0,1,452.84,37.68,45.02,12.28,516.22,309.84,848.47,1,1,Electric Vehicle
2030,20,2010,Alive,Female,Digital Marketing,110863,R1,Apartment,34644385522572,Married,2,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,National,59,0,Ophthalmology and Surgeries,0,1,452.84,37.68,45.02,12.28,516.22,309.84,848.47,0,1,Public Bus
2030,30,2000,Alive,Male,Economics,474277,R6,Apartment,67100524802605,Married,3,Graduate/Post-Graduate,Higher Ed,None,Economics,Private,89,0,Specialized Dentistry,0,1,563.21,33.93,24.83,18.57,334.79,367.75,919.52,0,1,LRT
2030,25,2005,Alive,Female,Mechatronics,234093,R6,Apartment,67100524802605,Married,3,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,Private,85,0,None,0,1,563.21,33.93,24.83,18.57,334.79,367.75,919.52,0,1,LRT
2030,3,2027,Alive,Female,Unemployed/Student,0,R6,Apartment,67100524802605,Single,3,None,None,None,None,None,92,0,None,0,1,563.21,33.93,24.83,18.57,334.79,367.75,919.52,0,1,Public Bus
2030,28,2002,Alive,Male,Artificial Intelligence,524909,R3,Apartment,67012003858742,Married,4,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,Private,90,0,None,0,1,470.25,35.14,27.22,11.76,734.52,311.28,839.22,1,1,Electric Vehicle
2030,28,2002,Alive,Female,Pharmacy,313951,R3,Apartment,67012003858742,Married,4,Graduate/Post-Graduate,Higher Ed,None,Pharmacy,National,93,0,None,0,1,470.25,35.14,27.22,11.76,734.52,311.28,839.22,0,1,Public Bus
2030,6,2024,Alive,Male,Unemployed/Student,0,R3,Apartment,67012003858742,Single,4,Kindergarten,Basic,Private,None,None,88,0,None,0,1,470.25,35.14,27.22,11.76,734.52,311.28,839.22,0,1,Monorail
2030,6,2024,Alive,Female,Unemployed/Student,0,R3,Apartment,67012003858742,Single,4,Kindergarten,Basic,Private,None,None,87,0,None,0,1,470.25,35.14,27.22,11.76,734.52,311.28,839.22,0,1,Monorail
2030,30,2000,Alive,Male,Digital Marketing,168109,R4,Apartment,11767768550414,Married,2,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,Private,88,0,None,0,1,444.38,54.86,31.58,18.66,833.05,356.36,1020.43,1,1,Electric Vehicle
2030,27,2003,Alive,Female,Human Resources,154016,R4,Apartment,11767768550414,Married,2,Graduate/Post-Graduate,Higher Ed,None,Human Resources,National,76,0,Physical Therapy and Rehabilitation,0,1,444.38,54.86,31.58,18.66,833.05,356.36,1020.43,0,0,Private Car (Combustion)
2030,32,1998,Alive,Male,Civil Engineering,679927,R5,Town House,53156334661351,Married,3,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,International,95,0,None,0,1,599.28,31.52,23.45,11.57,306.31,361.63,930.22,1,1,Electric Vehicle
2030,25,2005,Alive,Female,Architecture,755741,R5,Town House,53156334661351,Married,3,Graduate/Post-Graduate,Higher Ed,None,Architecture,Public,85,0,None,0,1,599.28,31.52,23.45,11.57,306.31,361.63,930.22,0,1,LRT
2030,1,2029,Alive,Male,Unemployed/Student,0,R5,Town House,53156334661351,Single,3,None,None,None,None,None,99,0,None,0,1,599.28,31.52,23.45,11.57,306.31,361.63,930.22,1,1,Electric Vehicle
2030,28,2002,Alive,Male,Supply Chain Management,396825,R3,Villa,54476252012684,Married,4,Graduate/Post-Graduate,Higher Ed,None,Supply Chain Management,Public,86,0,Physical Therapy and Rehabilitation,0,1,715.97,31.7,27.44,14.7,684.64,422.34,1048.8,0,0,Private Car (Combustion)
2030,26,2004,Alive,Female,Economics,237189,R3,Villa,54476252012684,Married,4,Graduate/Post-Graduate,Higher Ed,None,Economics,International,85,0,None,0,1,715.97,31.7,27.44,14.7,684.64,422.34,1048.8,0,1,Fly Taxi
2030,0,2030,Alive,Female,Unemployed/Student,0,R3,Villa,54476252012684,Single,4,None,None,None,None,None,90,0,None,0,1,715.97,31.7,27.44,14.7,684.64,422.34,1048.8,1,1,Electric Vehicle
2030,1,2029,Alive,Male,Unemployed/Student,0,R3,Villa,54476252012684,Single,4,None,None,None,None,None,75,0,Specialized Dentistry,0,1,715.97,31.7,27.44,14.7,684.64,422.34,1048.8,0,1,Monorail
2030,33,1997,Alive,Male,Mechatronics,428573,R7,Apartment,88428012308661,Married,3,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,National,89,0,None,1,1,240.56,22.06,22.07,15.58,690.45,191.32,472.18,0,1,Public Bus
2030,22,2008,Alive,Female,Nursing,171942,R7,Apartment,88428012308661,Married,3,Graduate/Post-Graduate,Higher Ed,None,Nursing,Public,90,0,None,1,1,240.56,22.06,22.07,15.58,690.45,191.32,472.18,0,0,Private Car (Combustion)
2030,2,2028,Alive,Male,Unemployed/Student,0,R7,Apartment,88428012308661,Single,3,None,None,None,None,None,61,0,Specialized Dentistry,1,1,240.56,22.06,22.07,15.58,690.45,191.32,472.18,1,1,Electric Vehicle
2030,26,2004,Alive,Male,Graphic Design,363821,R1,Apartment,75210358324145,Married,5,Graduate/Post-Graduate,Higher Ed,None,Graphic Design,Public,93,0,None,0,1,437.36,37.06,50.77,9.25,289.35,294.06,826.52,0,1,LRT
2030,19,2011,Alive,Female,General Management,558089,R1,Apartment,75210358324145,Married,5,Graduate/Post-Graduate,Higher Ed,None,General Management,National,98,0,None,0,1,437.36,37.06,50.77,9.25,289.35,294.06,826.52,1,1,Electric Vehicle
2030,0,2030,Alive,Female,Unemployed/Student,0,R1,Apartment,75210358324145,Single,5,None,None,None,None,None,91,0,None,0,1,437.36,37.06,50.77,9.25,289.35,294.06,826.52,1,1,Electric Vehicle
2030,0,2030,Alive,Female,Unemployed/Student,0,R1,Apartment,75210358324145,Single,5,None,None,None,None,None,98,0,None,0,1,437.36,37.06,50.77,9.25,289.35,294.06,826.52,0,0,Private Car (Combustion)
2030,1,2029,Alive,Male,Unemployed/Student,0,R1,Apartment,75210358324145,Single,5,None,None,None,None,None,93,0,None,0,1,437.36,37.06,50.77,9.25,289.35,294.06,826.52,0,0,Private Car (Combustion)
2030,24,2006,Alive,Male,Civil Engineering,525800,R4,Apartment,65246522424874,Single,1,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,National,63,0,Ophthalmology and Surgeries,0,1,819.72,49.28,24.31,13.31,678.42,500.7,1337.14,0,1,Public Bus
2030,33,1997,Alive,Male,Supply Chain Management,202246,R1,Apartment,67808263237756,Married,4,Graduate/Post-Graduate,Higher Ed,None,Supply Chain Management,International,98,0,None,0,1,718.79,27.66,31.44,15.09,262.56,416.49,1009.2,0,0,Private Car (Combustion)
2030,27,2003,Alive,Female,Human Resources,466927,R1,Apartment,67808263237756,Married,4,Graduate/Post-Graduate,Higher Ed,None,Human Resources,Private,45,0,Mental Health,0,1,718.79,27.66,31.44,15.09,262.56,416.49,1009.2,0,1,Public Bus
2030,1,2029,Alive,Male,Unemployed/Student,0,R1,Apartment,67808263237756,Single,4,None,None,None,None,None,51,0,Physical Therapy and Rehabilitation,0,1,718.79,27.66,31.44,15.09,262.56,416.49,1009.2,1,1,Electric Vehicle
2030,4,2026,Alive,Male,Unemployed/Student,0,R1,Apartment,67808263237756,Single,4,Kindergarten,Basic,International,None,None,91,0,None,0,1,718.79,27.66,31.44,15.09,262.56,416.49,1009.2,1,1,Electric Vehicle
2030,32,1998,Alive,Male,Business Administration,125053,R7,Apartment,58232887030240,Married,6,Graduate/Post-Graduate,Higher Ed,None,Business Administration,National,60,0,Specialized Dentistry,1,1,267.64,20.95,18.95,4.46,459.28,173.49,487.63,0,1,Monorail
2030,25,2005,Alive,Female,Architecture,452210,R7,Apartment,58232887030240,Married,6,Graduate/Post-Graduate,Higher Ed,None,Architecture,Private,98,0,None,1,1,267.64,20.95,18.95,4.46,459.28,173.49,487.63,0,1,Fly Taxi
2030,5,2025,Alive,Male,Unemployed/Student,0,R7,Apartment,58232887030240,Single,6,Kindergarten,Basic,Private,None,None,94,0,None,1,1,267.64,20.95,18.95,4.46,459.28,173.49,487.63,0,1,LRT
2030,5,2025,Alive,Female,Unemployed/Student,0,R7,Apartment,58232887030240,Single,6,Kindergarten,Basic,Private,None,None,99,0,None,1,1,267.64,20.95,18.95,4.46,459.28,173.49,487.63,1,1,Electric Vehicle
2030,3,2027,Alive,Male,Unemployed/Student,0,R7,Apartment,58232887030240,Single,6,None,None,None,None,None,87,0,Oncology Services,1,1,267.64,20.95,18.95,4.46,459.28,173.49,487.63,0,0,Private Car (Combustion)
2030,0,2030,Alive,Female,Unemployed/Student,0,R7,Apartment,58232887030240,Single,6,None,None,None,None,None,89,0,Cardiovascular Services,1,1,267.64,20.95,18.95,4.46,459.28,173.49,487.63,0,0,Private Car (Combustion)
2030,27,2003,Alive,Male,Supply Chain Management,609733,R8,Twin House,88225333107501,Married,3,Graduate/Post-Graduate,Higher Ed,None,Supply Chain Management,Public,86,0,None,0,1,894.21,15.08,45.01,12.46,658.99,463.7,1052.52,0,1,Public Bus
2030,23,2007,Alive,Female,Accounting,373721,R8,Twin House,88225333107501,Married,3,Graduate/Post-Graduate,Higher Ed,None,Accounting,International,86,0,None,0,1,894.21,15.08,45.01,12.46,658.99,463.7,1052.52,1,1,Electric Vehicle
2030,2,2028,Alive,Female,Unemployed/Student,0,R8,Twin House,88225333107501,Single,3,None,None,None,None,None,48,0,Oncology Services,0,1,894.21,15.08,45.01,12.46,658.99,463.7,1052.52,1,1,Electric Vehicle
2030,29,2001,Alive,Male,Artificial Intelligence,1266581,R2,Apartment,76327711513304,Single,1,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,Private,89,0,None,1,1,162.73,54.5,40.14,16.83,878.76,224.29,734.93,0,1,LRT
2030,33,1997,Alive,Male,Business Administration,445769,R3,Apartment,23386714520330,Married,3,Graduate/Post-Graduate,Higher Ed,None,Business Administration,International,97,0,None,0,1,628.39,28.75,52.97,16.61,545.95,381.81,930.29,1,1,Electric Vehicle
2030,23,2007,Alive,Female,Cybersecurity,989381,R3,Apartment,23386714520330,Married,3,Graduate/Post-Graduate,Higher Ed,None,Cybersecurity,National,65,0,Specialized Dentistry,0,1,628.39,28.75,52.97,16.61,545.95,381.81,930.29,0,1,LRT
2030,4,2026,Alive,Female,Unemployed/Student,0,R3,Apartment,23386714520330,Single,3,Kindergarten,Basic,Private,None,None,97,0,None,0,1,628.39,28.75,52.97,16.61,545.95,381.81,930.29,1,1,Electric Vehicle
2030,26,2004,Alive,Male,Mechatronics,425673,R2,Villa,31328455376873,Married,4,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,International,92,0,None,1,1,204.52,35.07,37.14,18.58,452.45,208.63,572.73,0,1,LRT
2030,23,2007,Alive,Female,General Management,607999,R2,Villa,31328455376873,Married,4,Graduate/Post-Graduate,Higher Ed,None,General Management,International,88,0,None,1,1,204.52,35.07,37.14,18.58,452.45,208.63,572.73,0,0,Private Car (Combustion)
2030,0,2030,Alive,Female,Unemployed/Student,0,R2,Villa,31328455376873,Single,4,None,None,None,None,None,85,0,None,1,1,204.52,35.07,37.14,18.58,452.45,208.63,572.73,1,1,Electric Vehicle
2030,2,2028,Alive,Female,Unemployed/Student,0,R2,Villa,31328455376873,Single,4,None,None,None,None,None,84,0,Cardiovascular Services,1,1,204.52,35.07,37.14,18.58,452.45,208.63,572.73,0,1,Monorail
2030,29,2001,Alive,Male,Law,643292,R4,Apartment,18210277536180,Married,4,Graduate/Post-Graduate,Higher Ed,None,Law,National,47,0,Physical Therapy and Rehabilitation,0,1,713.3,48.97,29.77,11.86,349.49,448.56,1227.46,0,1,Public Bus
2030,21,2009,Alive,Female,Graphic Design,119955,R4,Apartment,18210277536180,Married,4,Graduate/Post-Graduate,Higher Ed,None,Graphic Design,Public,96,0,None,0,1,713.3,48.97,29.77,11.86,349.49,448.56,1227.46,1,1,Electric Vehicle
2030,0,2030,Alive,Male,Unemployed/Student,0,R4,Apartment,18210277536180,Single,4,None,None,None,None,None,93,0,None,0,1,713.3,48.97,29.77,11.86,349.49,448.56,1227.46,0,0,Private Car (Combustion)
2030,2,2028,Alive,Male,Unemployed/Student,0,R4,Apartment,18210277536180,Single,4,None,None,None,None,None,69,0,Mental Health,0,1,713.3,48.97,29.77,11.86,349.49,448.56,1227.46,1,1,Electric Vehicle
2030,33,1997,Alive,Male,General Management,151867,R3,Studio,27682504028722,Married,4,Graduate/Post-Graduate,Higher Ed,None,General Management,Public,88,0,None,0,1,741.64,47.33,25.46,13.42,651.13,461.93,1238.56,1,1,Electric Vehicle
2030,23,2007,Alive,Female,Business Administration,346731,R3,Studio,27682504028722,Married,4,Graduate/Post-Graduate,Higher Ed,None,Business Administration,International,90,0,None,0,1,741.64,47.33,25.46,13.42,651.13,461.93,1238.56,1,1,Electric Vehicle
2030,3,2027,Alive,Male,Unemployed/Student,0,R3,Studio,27682504028722,Single,4,None,None,None,None,None,83,0,Cardiovascular Services,0,1,741.64,47.33,25.46,13.42,651.13,461.93,1238.56,0,0,Private Car (Combustion)
2030,4,2026,Alive,Female,Unemployed/Student,0,R3,Studio,27682504028722,Single,4,Kindergarten,Basic,International,None,None,95,0,None,0,1,741.64,47.33,25.46,13.42,651.13,461.93,1238.56,0,1,Fly Taxi
2030,32,1998,Alive,Male,Data Science,397168,R6,Studio,33811558613323,Married,5,Graduate/Post-Graduate,Higher Ed,None,Data Science,National,80,1,Cardiovascular Services,1,1,120.64,60.7,32.4,17.97,601.1,220.61,758.02,0,0,Private Car (Combustion)
2030,25,2005,Alive,Female,Law,690362,R6,Studio,33811558613323,Married,5,Graduate/Post-Graduate,Higher Ed,None,Law,National,93,0,None,1,1,120.64,60.7,32.4,17.97,601.1,220.61,758.02,0,1,LRT
2030,6,2024,Alive,Male,Unemployed/Student,0,R6,Studio,33811558613323,Single,5,Kindergarten,Basic,International,None,None,87,0,None,1,1,120.64,60.7,32.4,17.97,601.1,220.61,758.02,0,1,LRT
2030,6,2024,Alive,Female,Unemployed/Student,0,R6,Studio,33811558613323,Single,5,Kindergarten,Basic,Private,None,None,81,1,Oncology Services,1,1,120.64,60.7,32.4,17.97,601.1,220.61,758.02,0,1,LRT
2030,3,2027,Alive,Male,Unemployed/Student,0,R6,Studio,33811558613323,Single,5,None,None,None,None,None,95,0,None,1,1,120.64,60.7,32.4,17.97,601.1,220.61,758.02,1,1,Electric Vehicle
2030,35,1995,Alive,Male,Software Engineering,325265,R4,Twin House,55288547314683,Married,4,Graduate/Post-Graduate,Higher Ed,None,Software Engineering,Public,70,0,Ophthalmology and Surgeries,0,1,651.47,39.27,10.24,13.56,213.89,405.59,1063.82,0,1,LRT
2030,24,2006,Alive,Female,Accounting,382316,R4,Twin House,55288547314683,Married,4,Graduate/Post-Graduate,Higher Ed,None,Accounting,Private,85,0,None,0,1,651.47,39.27,10.24,13.56,213.89,405.59,1063.82,0,0,Private Car (Combustion)
2030,2,2028,Alive,Female,Unemployed/Student,0,R4,Twin House,55288547314683,Single,4,None,None,None,None,None,89,0,None,0,1,651.47,39.27,10.24,13.56,213.89,405.59,1063.82,1,1,Electric Vehicle
